"DatePosted","CVE","BulletinKB","Title","AffectedProduct","AffectedComponent","Severity","Impact","Exploits"
Title: Windows SMB Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20200811
CVE: CVE-2020-1476
KB: KB4570505
Title: ASP.NET and .NET Elevation of Privilege Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Issuing CNA
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20200811
CVE: CVE-2020-1476
KB: KB4570505
Title: ASP.NET and .NET Elevation of Privilege Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Issuing CNA
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20200811
CVE: CVE-2020-1476
KB: KB4570505
Title: ASP.NET and .NET Elevation of Privilege Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Issuing CNA
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20200811
CVE: CVE-2020-1476
KB: KB4570505
Title: ASP.NET and .NET Elevation of Privilege Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Issuing CNA
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36961
KB: KB5005568
Title: Windows Installer Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36961
KB: KB5005568
Title: Windows Installer Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36961
KB: KB5005568
Title: Windows Installer Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36961
KB: KB5005568
Title: Windows Installer Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36392
KB: KB5032196
Title: DHCP Server Service Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36392
KB: KB5032196
Title: DHCP Server Service Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36392
KB: KB5032196
Title: DHCP Server Service Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36392
KB: KB5032196
Title: DHCP Server Service Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36402
KB: KB5032196
Title: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36402
KB: KB5032196
Title: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36402
KB: KB5032196
Title: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36402
KB: KB5032196
Title: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20200512
CVE: CVE-2020-0605
KB: KB4556441
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: .NET Framework
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20200512
CVE: CVE-2020-0605
KB: KB4556441
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: .NET Framework
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20200512
CVE: CVE-2020-0605
KB: KB4556441
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: .NET Framework
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20200512
CVE: CVE-2020-0605
KB: KB4556441
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: .NET Framework
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20210112
CVE: CVE-2021-1678
KB: KB5005568
Title: Windows Print Spooler Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20210112
CVE: CVE-2021-1678
KB: KB5005568
Title: Windows Print Spooler Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20210112
CVE: CVE-2021-1678
KB: KB5005568
Title: Windows Print Spooler Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20210112
CVE: CVE-2021-1678
KB: KB5005568
Title: Windows Print Spooler Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38635
KB: KB5005568
Title: Windows Redirected Drive Buffering SubSystem Driver Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38635
KB: KB5005568
Title: Windows Redirected Drive Buffering SubSystem Driver Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38635
KB: KB5005568
Title: Windows Redirected Drive Buffering SubSystem Driver Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38635
KB: KB5005568
Title: Windows Redirected Drive Buffering SubSystem Driver Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36047
KB: KB5032196
Title: Windows Authentication Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36047
KB: KB5032196
Title: Windows Authentication Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36047
KB: KB5032196
Title: Windows Authentication Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36047
KB: KB5032196
Title: Windows Authentication Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36395
KB: KB5032196
Title: Windows Deployment Services Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36395
KB: KB5032196
Title: Windows Deployment Services Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36395
KB: KB5032196
Title: Windows Deployment Services Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36395
KB: KB5032196
Title: Windows Deployment Services Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36973
KB: KB5005568
Title: Windows Redirected Drive Buffering System Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36973
KB: KB5005568
Title: Windows Redirected Drive Buffering System Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36973
KB: KB5005568
Title: Windows Redirected Drive Buffering System Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36973
KB: KB5005568
Title: Windows Redirected Drive Buffering System Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20220816
CVE: CVE-2021-40444
KB: KB5005568
Title: Microsoft MSHTML Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploits: http://packetstormsecurity.com/files/164210/Microsoft-Windows-MSHTML-Overview.html, http://packetstormsecurity.com/files/165214/Microsoft-Office-Word-MSHTML-Remote-Code-Execution.html, http://packetstormsecurity.com/files/167317/Microsoft-Office-MSDT-Follina-Proof-Of-Concept.html

Date: 20220816
CVE: CVE-2021-40444
KB: KB5005568
Title: Microsoft MSHTML Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploits: http://packetstormsecurity.com/files/164210/Microsoft-Windows-MSHTML-Overview.html, http://packetstormsecurity.com/files/165214/Microsoft-Office-Word-MSHTML-Remote-Code-Execution.html, http://packetstormsecurity.com/files/167317/Microsoft-Office-MSDT-Follina-Proof-Of-Concept.html

Date: 20220816
CVE: CVE-2021-40444
KB: KB5005568
Title: Microsoft MSHTML Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploits: http://packetstormsecurity.com/files/164210/Microsoft-Windows-MSHTML-Overview.html, http://packetstormsecurity.com/files/165214/Microsoft-Office-Word-MSHTML-Remote-Code-Execution.html, http://packetstormsecurity.com/files/167317/Microsoft-Office-MSDT-Follina-Proof-Of-Concept.html

Date: 20220816
CVE: CVE-2021-40444
KB: KB5005568
Title: Microsoft MSHTML Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploits: http://packetstormsecurity.com/files/164210/Microsoft-Windows-MSHTML-Overview.html, http://packetstormsecurity.com/files/165214/Microsoft-Office-Word-MSHTML-Remote-Code-Execution.html, http://packetstormsecurity.com/files/167317/Microsoft-Office-MSDT-Follina-Proof-Of-Concept.html

Date: 20200512
CVE: CVE-2020-0646
KB: KB4535101
Title: .NET Framework Remote Code Execution Injection Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: .NET Framework
Severity: Critical
Impact: Remote Code Execution
Exploit: http://packetstormsecurity.com/files/156930/SharePoint-Workflows-XOML-Injection.html

Date: 20200512
CVE: CVE-2020-0646
KB: KB4535101
Title: .NET Framework Remote Code Execution Injection Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: .NET Framework
Severity: Critical
Impact: Remote Code Execution
Exploit: http://packetstormsecurity.com/files/156930/SharePoint-Workflows-XOML-Injection.html

Date: 20200512
CVE: CVE-2020-0646
KB: KB4535101
Title: .NET Framework Remote Code Execution Injection Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: .NET Framework
Severity: Critical
Impact: Remote Code Execution
Exploit: http://packetstormsecurity.com/files/156930/SharePoint-Workflows-XOML-Injection.html

Date: 20200512
CVE: CVE-2020-0646
KB: KB4535101
Title: .NET Framework Remote Code Execution Injection Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: .NET Framework
Severity: Critical
Impact: Remote Code Execution
Exploit: http://packetstormsecurity.com/files/156930/SharePoint-Workflows-XOML-Injection.html

Date: 20200512
CVE: CVE-2020-1108
KB: KB4556441
Title: .NET Core & .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Issuing CNA
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20200512
CVE: CVE-2020-1108
KB: KB4556441
Title: .NET Core & .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Issuing CNA
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20200512
CVE: CVE-2020-1108
KB: KB4556441
Title: .NET Core & .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Issuing CNA
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20200512
CVE: CVE-2020-1108
KB: KB4556441
Title: .NET Core & .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Issuing CNA
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36028
KB: KB5032196
Title: Microsoft Protected Extensible Authentication Protocol (PEAP) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36028
